size,data_type,algorithm,threshold,time_µs
8500,reversed,merge_hybrid,10,500.0
8500,reversed,merge_hybrid,15,501.0
8500,reversed,merge_hybrid,20,487.0
8500,reversed,merge_hybrid,30,490.0
8500,reversed,merge_hybrid,50,617.0
8600,reversed,merge_hybrid,5,531.0
8600,reversed,merge_hybrid,10,488.0
8600,reversed,merge_hybrid,15,502.0
8600,reversed,merge_hybrid,20,519.0
8600,reversed,merge_hybrid,30,492.0
8600,reversed,merge_hybrid,50,616.0
8700,reversed,merge_hybrid,5,549.0
8700,reversed,merge_hybrid,10,493.0
8700,reversed,merge_hybrid,15,491.0
8700,reversed,merge_hybrid,20,501.0
8700,reversed,merge_hybrid,30,497.0
8700,reversed,merge_hybrid,50,644.0
8800,reversed,merge_hybrid,5,555.0
8800,reversed,merge_hybrid,10,506.0
8800,reversed,merge_hybrid,15,493.0
8800,reversed,merge_hybrid,20,515.0
8800,reversed,merge_hybrid,30,519.0
8800,reversed,merge_hybrid,50,655.0
8900,reversed,merge_hybrid,5,533.0
8900,reversed,merge_hybrid,10,515.0
8900,reversed,merge_hybrid,15,509.0
8900,reversed,merge_hybrid,20,515.0
8900,reversed,merge_hybrid,30,523.0
8900,reversed,merge_hybrid,50,658.0
9000,reversed,merge_hybrid,5,557.0
9000,reversed,merge_hybrid,10,518.0
9000,reversed,merge_hybrid,15,501.0
9000,reversed,merge_hybrid,20,510.0
9000,reversed,merge_hybrid,30,518.0
9000,reversed,merge_hybrid,50,665.0
9100,reversed,merge_hybrid,5,562.0
9100,reversed,merge_hybrid,10,515.0
9100,reversed,merge_hybrid,15,519.0
9100,reversed,merge_hybrid,20,539.0
9100,reversed,merge_hybrid,30,528.0
9100,reversed,merge_hybrid,50,688.0
9200,reversed,merge_hybrid,5,563.0
9200,reversed,merge_hybrid,10,539.0
9200,reversed,merge_hybrid,15,520.0
9200,reversed,merge_hybrid,20,542.0
9200,reversed,merge_hybrid,30,681.0
9200,reversed,merge_hybrid,50,689.0
9300,reversed,merge_hybrid,5,582.0
9300,reversed,merge_hybrid,10,536.0
9300,reversed,merge_hybrid,15,535.0
9300,reversed,merge_hybrid,20,552.0
9300,reversed,merge_hybrid,30,545.0
9300,reversed,merge_hybrid,50,761.0
9400,reversed,merge_hybrid,5,602.0
9400,reversed,merge_hybrid,10,575.0
9400,reversed,merge_hybrid,15,544.0
9400,reversed,merge_hybrid,20,558.0
9400,reversed,merge_hybrid,30,565.0
9400,reversed,merge_hybrid,50,725.0
9500,reversed,merge_hybrid,5,605.0
9500,reversed,merge_hybrid,10,555.0
9500,reversed,merge_hybrid,15,537.0
9500,reversed,merge_hybrid,20,563.0
9500,reversed,merge_hybrid,30,566.0
9500,reversed,merge_hybrid,50,727.0
9600,reversed,merge_hybrid,5,604.0
9600,reversed,merge_hybrid,10,551.0
9600,reversed,merge_hybrid,15,551.0
9600,reversed,merge_hybrid,20,570.0
9600,reversed,merge_hybrid,30,575.0
9600,reversed,merge_hybrid,50,745.0
9700,reversed,merge_hybrid,5,598.0
9700,reversed,merge_hybrid,10,555.0
9700,reversed,merge_hybrid,15,553.0
9700,reversed,merge_hybrid,20,586.0
9700,reversed,merge_hybrid,30,591.0
9700,reversed,merge_hybrid,50,743.0
9800,reversed,merge_hybrid,5,607.0
9800,reversed,merge_hybrid,10,598.0
9800,reversed,merge_hybrid,15,570.0
9800,reversed,merge_hybrid,20,597.0
9800,reversed,merge_hybrid,30,600.0
9800,reversed,merge_hybrid,50,784.0
9900,reversed,merge_hybrid,5,626.0
9900,reversed,merge_hybrid,10,562.0
9900,reversed,merge_hybrid,15,576.0
9900,reversed,merge_hybrid,20,618.0
9900,reversed,merge_hybrid,30,596.0
9900,reversed,merge_hybrid,50,802.0
10000,reversed,merge_hybrid,5,619.0
10000,reversed,merge_hybrid,10,576.0
10000,reversed,merge_hybrid,15,584.0
10000,reversed,merge_hybrid,20,685.0
10000,reversed,merge_hybrid,30,597.0
10000,reversed,merge_hybrid,50,788.0
10100,reversed,merge_hybrid,5,666.0
10100,reversed,merge_hybrid,10,605.0
10100,reversed,merge_hybrid,15,588.0
10100,reversed,merge_hybrid,20,715.0
10100,reversed,merge_hybrid,30,601.0
10100,reversed,merge_hybrid,50,801.0
10200,reversed,merge_hybrid,5,626.0
10200,reversed,merge_hybrid,10,584.0
10200,reversed,merge_hybrid,15,588.0
10200,reversed,merge_hybrid,20,618.0
10200,reversed,merge_hybrid,30,619.0
10200,reversed,merge_hybrid,50,824.0
10300,reversed,merge_hybrid,5,624.0
10300,reversed,merge_hybrid,10,624.0
10300,reversed,merge_hybrid,15,596.0
10300,reversed,merge_hybrid,20,621.0
10300,reversed,merge_hybrid,30,628.0
10300,reversed,merge_hybrid,50,826.0
10400,reversed,merge_hybrid,5,653.0
10400,reversed,merge_hybrid,10,606.0
10400,reversed,merge_hybrid,15,599.0
10400,reversed,merge_hybrid,20,638.0
10400,reversed,merge_hybrid,30,634.0
10400,reversed,merge_hybrid,50,836.0
10500,reversed,merge_hybrid,5,655.0
10500,reversed,merge_hybrid,10,624.0
10500,reversed,merge_hybrid,15,613.0
10500,reversed,merge_hybrid,20,633.0
10500,reversed,merge_hybrid,30,645.0
10500,reversed,merge_hybrid,50,858.0
10600,reversed,merge_hybrid,5,692.0
10600,reversed,merge_hybrid,10,668.0
10600,reversed,merge_hybrid,15,651.0
10600,reversed,merge_hybrid,20,634.0
10600,reversed,merge_hybrid,30,669.0
10600,reversed,merge_hybrid,50,895.0
10700,reversed,merge_hybrid,5,677.0
10700,reversed,merge_hybrid,10,636.0
10700,reversed,merge_hybrid,15,619.0
10700,reversed,merge_hybrid,20,617.0
10700,reversed,merge_hybrid,30,654.0
10700,reversed,merge_hybrid,50,878.0
10800,reversed,merge_hybrid,5,692.0
10800,reversed,merge_hybrid,10,646.0
10800,reversed,merge_hybrid,15,625.0
10800,reversed,merge_hybrid,20,620.0
10800,reversed,merge_hybrid,30,664.0
10800,reversed,merge_hybrid,50,898.0
10900,reversed,merge_hybrid,5,705.0
10900,reversed,merge_hybrid,10,666.0
10900,reversed,merge_hybrid,15,627.0
10900,reversed,merge_hybrid,20,631.0
10900,reversed,merge_hybrid,30,676.0
10900,reversed,merge_hybrid,50,918.0
11000,reversed,merge_hybrid,5,1253.0
11000,reversed,merge_hybrid,10,1201.0
11000,reversed,merge_hybrid,15,640.0
11000,reversed,merge_hybrid,20,632.0
11000,reversed,merge_hybrid,30,685.0
11000,reversed,merge_hybrid,50,942.0
11100,reversed,merge_hybrid,5,778.0
11100,reversed,merge_hybrid,10,688.0
11100,reversed,merge_hybrid,15,659.0
11100,reversed,merge_hybrid,20,660.0
11100,reversed,merge_hybrid,30,706.0
11100,reversed,merge_hybrid,50,1500.0
11200,reversed,merge_hybrid,5,684.0
11200,reversed,merge_hybrid,10,674.0
11200,reversed,merge_hybrid,15,625.0
11200,reversed,merge_hybrid,20,661.0
11200,reversed,merge_hybrid,30,711.0
11200,reversed,merge_hybrid,50,944.0
